min,max,mean,count,std,year,month,adm3_pcode,adm3_en,adm2_en,adm1_en,zscore_category
-1.7592971324920654,-1.7592971324920654,-1.7592971324920654,1,0.0,2024,6,ET070609,Damot Sore,Wolayita,SNNP,Moderately Dry
-1.7974563837051392,-1.4684278964996338,-1.6478687922159831,3,0.13597391488997113,2024,6,ET070610,Kindo Daddaye,Wolayita,SNNP,Moderately Dry
-1.6777446269989014,-1.6777446269989014,-1.6777446269989014,1,0.0,2024,6,ET070611,Damot Pullasa,Wolayita,SNNP,Moderately Dry
-1.1586390733718872,-0.8887133002281189,-0.9988713264465332,4,0.10657711693105605,2024,6,ET070612,Duguna Fango,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070613,Sodo Town,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070614,Areka town,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070615,Boditi town,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070616,Tebela town,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070617,Gesuba town,Wolayita,SNNP,Normal
,,,0,,2024,6,ET070618,Gununo Hamus town,Wolayita,SNNP,Normal
-1.2182433605194092,-0.8676748871803284,-1.1188900470733643,4,0.14627823311717472,2024,6,ET070619,Hobicha Abaya,Wolayita,SNNP,Moderately Dry
-1.5963135957717896,-1.5963135957717896,-1.5963135957717896,1,0.0,2024,6,ET070620,Kawo Koisha,Wolayita,SNNP,Moderately Dry
-1.440011739730835,-1.440011739730835,-1.440011739730835,1,0.0,2024,6,ET070621,Abela Abaya,Wolayita,SNNP,Moderately Dry
-1.865767002105713,-1.865767002105713,-1.865767002105713,1,0.0,2024,6,ET070622,Bayera Koisha,Wolayita,SNNP,Moderately Dry
-2.2787492275238037,-0.8485745191574097,-1.2124407026502821,36,0.3198753437207065,2024,6,ET070701,Salamago,South Omo,SNNP,Moderately Dry
-2.384648084640503,-1.1122877597808838,-1.8337214543269231,13,0.37636173331283845,2024,6,ET070702,South Ari,South Omo,SNNP,Moderately Dry
-2.002187967300415,-1.8108792304992676,-1.9065335988998413,2,0.09565436840057373,2024,6,ET070703,North Ari,South Omo,SNNP,Moderately Dry
-1.0864002704620361,-0.7543044686317444,-0.9377590815226237,48,0.07372742277029014,2024,6,ET070704,Hamer,South Omo,SNNP,Normal
-1.2881144285202026,-0.6441051363945007,-1.0748028073992049,28,0.12789316966421507,2024,6,ET070705,Bena Tsemay,South Omo,SNNP,Moderately Dry
-0.9134273529052734,-0.6733454465866089,-0.8009038404984907,22,0.0580024950031133,2024,6,ET070706,Dasenech /Kuraz,South Omo,SNNP,Normal
-1.7686501741409302,-0.7409543395042419,-1.2396635214487712,12,0.2794521477947386,2024,6,ET070707,Malie,South Omo,SNNP,Moderately Dry
-1.0553343296051025,-0.7469128966331482,-0.9396514892578125,25,0.0713475280744594,2024,6,ET070708,Nyngatom,South Omo,SNNP,Normal
,,,0,,2024,6,ET070709,Jinka town,South Omo,SNNP,Normal
-1.6531654596328735,-1.0777848958969116,-1.363006591796875,4,0.27138637377683045,2024,6,ET070710,Boko Dawula,South Omo,SNNP,Moderately Dry
,,,0,,2024,6,ET070711,Wub Ari,South Omo,SNNP,Normal
,,,0,,2024,6,ET071003,Selamber town,Gamo,SNNP,Normal
-2.086174249649048,-1.4301133155822754,-1.853450059890747,4,0.2639541485718859,2024,6,ET071004,Boreda,Gamo,SNNP,Moderately Dry
-1.519502878189087,-0.7228977680206299,-1.0285520553588867,7,0.27655573840768455,2024,6,ET071005,Mirab Abaya,Gamo,SNNP,Moderately Dry
-1.752514123916626,-1.5209070444107056,-1.6367106437683105,2,0.11580353975297554,2024,6,ET071006,Chencha Zuriya,Gamo,SNNP,Moderately Dry
,,,0,,2024,6,ET071007,Ezo /Kogota,Gamo,SNNP,Normal
-1.6766680479049683,-1.3440576791763306,-1.495259443918864,3,0.13745727626979298,2024,6,ET071008,Dita,Gamo,SNNP,Moderately Dry
-1.8373839855194092,-1.4768916368484497,-1.7086892127990723,3,0.1642382411954008,2024,6,ET071009,Daramalo,Gamo,SNNP,Moderately Dry
,,,0,,2024,6,ET071010,Chencha,Gamo,SNNP,Normal
-2.026624917984009,-1.6250860691070557,-1.8871418635050456,6,0.1257642621571061,2024,6,ET071011,Kemba,Gamo,SNNP,Moderately Dry
,,,0,,2024,6,ET071012,Kemba town,Gamo,SNNP,Normal
-1.4160680770874023,-1.1119157075881958,-1.2679303884506226,4,0.10901451011250003,2024,6,ET071013,Gerese,Gamo,SNNP,Moderately Dry
-1.7456653118133545,-1.249849796295166,-1.4977575540542603,2,0.24790775775909424,2024,6,ET071014,Bonke,Gamo,SNNP,Moderately Dry
-1.517297625541687,-0.60199373960495,-1.1367083231608073,15,0.24482121204883694,2024,6,ET071015,Arba Minch Zuria,Gamo,SNNP,Moderately Dry
-1.3749865293502808,-1.0776516199111938,-1.2263190746307373,2,0.14866745471954346,2024,6,ET071016,Gacho Baba,Gamo,SNNP,Moderately Dry
-2.160442352294922,-1.6942270994186401,-1.8634966214497883,3,0.2106577967641281,2024,6,ET071017,Kucha Alpha,Gamo,SNNP,Moderately Dry
-1.9194958209991455,-1.4575309753417969,-1.65426025390625,5,0.17638149032067366,2024,6,ET071018,Garda Marta,Gamo,SNNP,Moderately Dry
-2.449232816696167,-1.360292911529541,-1.9230054219563801,9,0.3516224771176607,2024,6,ET071019,Kucha,Gamo,SNNP,Moderately Dry
,,,0,,2024,6,ET071021,Arba Minch town,Gamo,SNNP,Normal
-1.4975100755691528,-1.2698274850845337,-1.3497137342180525,7,0.07043996059299655,2024,6,ET071205,Alle Special,Alle,SNNP,Moderately Dry
,,,0,,2024,6,ET071301,Karat town,Konso,SNNP,Normal
-1.174057960510254,-1.0019619464874268,-1.0999738375345867,3,0.07226647875152983,2024,6,ET071302,Segen Zuria,Konso,SNNP,Moderately Dry
-1.2821147441864014,-0.9930006265640259,-1.113990306854248,8,0.08474770768943012,2024,6,ET071303,Karat Zuria,Konso,SNNP,Moderately Dry
-1.364727258682251,-1.2000998258590698,-1.2531156539916992,7,0.04959160083717125,2024,6,ET071304,Kena,Konso,SNNP,Moderately Dry
,,,0,,2024,6,ET071401,Kulito town,Halaba,SNNP,Normal
-1.5873665809631348,-1.1534184217453003,-1.4187767505645752,4,0.17121515483106173,2024,6,ET071402,Wera,Halaba,SNNP,Moderately Dry
-1.3456146717071533,-1.3456146717071533,-1.3456146717071533,1,0.0,2024,6,ET071403,Atote Ulo,Halaba,SNNP,Moderately Dry
-1.060750961303711,-0.7739797830581665,-0.9113872528076172,5,0.11978803364889345,2024,6,ET071404,Wera Djo,Halaba,SNNP,Normal
-1.7530114650726318,-1.2406779527664185,-1.4368433952331543,8,0.16945874855024992,2024,6,ET071501,Melekoza,Gofa,SNNP,Moderately Dry
-1.684353232383728,-0.8538532853126526,-1.4092521667480469,7,0.3112066974172506,2024,6,ET071502,Denba Gofa,Gofa,SNNP,Moderately Dry
-1.943458080291748,-1.2643239498138428,-1.6296821594238282,5,0.22407247096010371,2024,6,ET071503,Zala,Gofa,SNNP,Moderately Dry
-2.363903760910034,-1.3276251554489136,-1.8074828556605749,7,0.3765490294203291,2024,6,ET071504,Uba Debre Tsehay,Gofa,SNNP,Moderately Dry
-1.6385927200317383,-1.0338413715362549,-1.2670788764953613,4,0.225654255920208,2024,6,ET071505,Gezei Gofa,Gofa,SNNP,Moderately Dry
-1.9190592765808105,-1.2167333364486694,-1.5678963661193848,2,0.3511629700660756,2024,6,ET071506,O'yida,Gofa,SNNP,Moderately Dry
,,,0,,2024,6,ET071507,Sawla town,Gofa,SNNP,Normal
,,,0,,2024,6,ET071508,Bulike town,Gofa,SNNP,Normal
-2.0041451454162598,-1.4176663160324097,-1.7795370817184448,4,0.21871519853754318,2024,6,ET071509,Melo Gada,Gofa,SNNP,Moderately Dry
-1.7610595226287842,-1.5318061113357544,-1.6156403223673503,3,0.1032272578286214,2024,6,ET071601,Basketo SP Woreda,Basketo,SNNP,Moderately Dry
-0.10378223657608032,-0.09854746609926224,-0.10116484761238098,2,0.0026173852384116934,2024,6,ET072001,Alicho Woriro,Siltie,SNNP,Normal
-0.5890551805496216,-0.26454421877861023,-0.37780455748240155,3,0.14950677342427426,2024,6,ET072002,Siltie,Siltie,SNNP,Normal
-0.49933844804763794,-0.27275750041007996,-0.38604795932769775,2,0.11329047381877998,2024,6,ET072003,Lanfero,Siltie,SNNP,Normal
-0.524346113204956,-0.524346113204956,-0.524346113204956,1,0.0,2024,6,ET072004,Mierab Azenet Berbere,Siltie,SNNP,Normal
-0.9157861471176147,-0.6710704565048218,-0.7934283018112183,2,0.12235784530639648,2024,6,ET072005,Dalocha,Siltie,SNNP,Normal
-0.7368398308753967,-0.5277098417282104,-0.6414583921432495,4,0.07913994953271111,2024,6,ET072006,Sankura,Siltie,SNNP,Normal
-0.4251652956008911,-0.29112181067466736,-0.35814356803894043,2,0.06702174246311353,2024,6,ET072007,Misrak Azenet Berbere,Siltie,SNNP,Normal
-0.8418357968330383,-0.40627554059028625,-0.635122537612915,3,0.17850417912065789,2024,6,ET072008,Wulbareg,Siltie,SNNP,Normal
,,,0,,2024,6,ET072009,Tora town,Siltie,SNNP,Normal
-0.6510649919509888,-0.6510649919509888,-0.6510649919509888,1,0.0,2024,6,ET072010,Worabe town,Siltie,SNNP,Normal
-0.3024287819862366,-0.3024287819862366,-0.3024287819862366,1,0.0,2024,6,ET072011,Kibet town,Siltie,SNNP,Normal
-0.9675130844116211,-0.9341720938682556,-0.9508426189422607,2,0.016670495271709378,2024,6,ET072012,Mito,Siltie,SNNP,Normal
,,,0,,2024,6,ET072013,Misrak Siltie,Siltie,SNNP,Normal
-1.4336272478103638,-0.7365918159484863,-1.076103383844549,11,0.23882507867581487,2024,6,ET072102,Amaro,Amaro,SNNP,Moderately Dry
-1.476098895072937,-1.2334015369415283,-1.3772938068096454,13,0.07854349666782595,2024,6,ET072203,Burji Special,Burji,SNNP,Moderately Dry
-1.5684783458709717,-1.0388562679290771,-1.3421465555826824,6,0.18023161240738478,2024,6,ET072304,Derashe Special,Derashe,SNNP,Moderately Dry
-1.1568777561187744,-0.707306444644928,-0.9212509155273437,5,0.14671682549480092,2024,6,ET072401,Yem SP Woreda,Yem Special,SNNP,Normal
-0.9881860613822937,-0.2893698513507843,-0.6099044879277548,6,0.27264871196361445,2024,6,ET110101,Anderacha,Sheka,South West Ethiopia,Normal
-1.321142554283142,-0.38637593388557434,-0.9230384826660156,9,0.2659090173896591,2024,6,ET110102,Masha,Sheka,South West Ethiopia,Normal
-1.4297815561294556,-1.0191378593444824,-1.273247480392456,4,0.157741799435592,2024,6,ET110103,Yeki,Sheka,South West Ethiopia,Moderately Dry
,,,0,,2024,6,ET110104,Tepi,Sheka,South West Ethiopia,Normal
,,,0,,2024,6,ET110105,Masha town,Sheka,South West Ethiopia,Normal
0.025385485962033272,1.224687933921814,0.6510804494222006,6,0.4779111904571337,2024,6,ET110201,Saylem,Kefa,South West Ethiopia,Normal
-0.054716821759939194,0.8050702214241028,0.3823418617248535,6,0.2626070692837213,2024,6,ET110202,Gesha,Kefa,South West Ethiopia,Normal
-0.5998789668083191,2.323770761489868,0.4888954692416721,9,1.0139487657263226,2024,6,ET110203,Gewata,Kefa,South West Ethiopia,Normal
-1.2802973985671997,-0.368001788854599,-0.7190354665120443,6,0.3075045632587366,2024,6,ET110204,Gimbo,Kefa,South West Ethiopia,Normal
-1.3689639568328857,-1.1246075630187988,-1.2672837972640991,8,0.09392077653312117,2024,6,ET110205,Adiyio,Kefa,South West Ethiopia,Moderately Dry
-1.6597175598144531,-1.3292642831802368,-1.4733467102050781,3,0.1381811851631378,2024,6,ET110206,Tullo,Kefa,South West Ethiopia,Moderately Dry
-1.771527647972107,-1.5492730140686035,-1.623331864674886,6,0.0789181854900589,2024,6,ET110207,Cheta,Kefa,South West Ethiopia,Moderately Dry
-1.5428518056869507,-0.7408848404884338,-1.0792519829489968,11,0.2322163857141799,2024,6,ET110208,Decha,Kefa,South West Ethiopia,Moderately Dry
-1.7458215951919556,-1.195803165435791,-1.517993654523577,7,0.17636594792911803,2024,6,ET110209,Chena,Kefa,South West Ethiopia,Moderately Dry
-0.9892844557762146,0.014384209178388119,-0.6490426063537598,8,0.30972081196011053,2024,6,ET110210,Bita,Kefa,South West Ethiopia,Normal
,,,0,,2024,6,ET110211,Bonga town,Kefa,South West Ethiopia,Normal
-1.641544222831726,-0.7737609148025513,-1.2623424530029297,16,0.2516798054190484,2024,6,ET110212,Goba (SP),Kefa,South West Ethiopia,Moderately Dry
-0.8433142304420471,-0.53789222240448,-0.6415163278579712,3,0.14271001268470462,2024,6,ET110213,Shisho Ande,Kefa,South West Ethiopia,Normal
,,,0,,2024,6,ET110214,Wacha,Kefa,South West Ethiopia,Normal
-1.7873798608779907,-1.5024272203445435,-1.669053840637207,5,0.09496478128206062,2024,6,ET110301,Sheko,Bench Sheko,South West Ethiopia,Moderately Dry
-1.9023524522781372,-1.434154748916626,-1.7360914321172805,21,0.11537773150666396,2024,6,ET110302,Gurafereda,Bench Sheko,South West Ethiopia,Moderately Dry
-1.8856605291366577,-1.7573695182800293,-1.8058507919311524,5,0.04261730821059775,2024,6,ET110303,Debub Bench,Bench Sheko,South West Ethiopia,Moderately Dry
-1.7023420333862305,-1.4755501747131348,-1.5667613983154296,5,0.07726746351348518,2024,6,ET110304,Shay Bench,Bench Sheko,South West Ethiopia,Moderately Dry
-1.8362064361572266,-1.8362064361572266,-1.8362064361572266,1,0.0,2024,6,ET110305,Semen Bench,Bench Sheko,South West Ethiopia,Moderately Dry
-1.8623450994491577,-1.8623450994491577,-1.8623450994491577,1,0.0,2024,6,ET110306,Gidi Bench,Bench Sheko,South West Ethiopia,Moderately Dry
,,,0,,2024,6,ET110307,Mizan Aman town,Bench Sheko,South West Ethiopia,Normal
,,,0,,2024,6,ET110308,Size town,Bench Sheko,South West Ethiopia,Normal
-1.672491431236267,-1.0507805347442627,-1.435489813486735,6,0.20323569112997197,2024,6,ET110401,Tocha,Dawuro,South West Ethiopia,Moderately Dry
-1.7566347122192383,-1.724266529083252,-1.7404506206512451,2,0.016184091567993164,2024,6,ET110402,Mareka,Dawuro,South West Ethiopia,Moderately Dry
-1.8589428663253784,-1.7287702560424805,-1.810655911763509,3,0.05821157763797324,2024,6,ET110403,Loma,Dawuro,South West Ethiopia,Moderately Dry
-1.4700429439544678,-0.8608601689338684,-1.2143722375233967,3,0.25814158684595007,2024,6,ET110404,Gena,Dawuro,South West Ethiopia,Moderately Dry
-2.0172362327575684,-1.599932074546814,-1.7998037338256836,10,0.12066699344396864,2024,6,ET110405,Isara,Dawuro,South West Ethiopia,Moderately Dry
-1.5537095069885254,-1.2236740589141846,-1.388691782951355,2,0.1650177240371704,2024,6,ET110406,Kachi,Dawuro,South West Ethiopia,Moderately Dry
,,,0,,2024,6,ET110407,Tercha Zuriya,Dawuro,South West Ethiopia,Normal
-1.6814297437667847,-1.6613410711288452,-1.671385407447815,2,0.010044336318969727,2024,6,ET110408,Mari Mansa,Dawuro,South West Ethiopia,Moderately Dry
-1.8562129735946655,-1.5686172246932983,-1.673765500386556,6,0.10103174220830698,2024,6,ET110409,Disa,Dawuro,South West Ethiopia,Moderately Dry
-1.8185480833053589,-1.3527436256408691,-1.6753646850585937,5,0.1719487226577417,2024,6,ET110410,Zabagazo,Dawuro,South West Ethiopia,Moderately Dry
,,,0,,2024,6,ET110411,Tercha town,Dawuro,South West Ethiopia,Normal
,,,0,,2024,6,ET110412,Gesa town,Dawuro,South West Ethiopia,Normal
-1.7900996208190918,-1.5076282024383545,-1.6200263500213623,4,0.10632115755675664,2024,6,ET110501,Gachit,Mirab Omo,South West Ethiopia,Moderately Dry
-1.5724918842315674,-0.9071710705757141,-1.2139811515808105,8,0.23986216317480166,2024,6,ET110502,Menit Goldiye,Mirab Omo,South West Ethiopia,Moderately Dry
-1.7594472169876099,-0.9327890276908875,-1.343044598897298,12,0.2782349708002282,2024,6,ET110503,Gori Gesha,Mirab Omo,South West Ethiopia,Moderately Dry
-1.4260039329528809,-0.7259383201599121,-1.0174691126896784,13,0.18983106187977958,2024,6,ET110504,Menit Shasha,Mirab Omo,South West Ethiopia,Moderately Dry
-1.3428586721420288,-1.2491093873977661,-1.286418342590332,5,0.04249182291273239,2024,6,ET110505,Bero,Mirab Omo,South West Ethiopia,Moderately Dry
-1.2842329740524292,-1.0221501588821411,-1.1881913684663319,42,0.07781999403911453,2024,6,ET110506,Surma,Mirab Omo,South West Ethiopia,Moderately Dry
-1.3230875730514526,-0.9898254871368408,-1.1353805737617688,39,0.07838060741739496,2024,6,ET110507,Maji,Mirab Omo,South West Ethiopia,Moderately Dry
-1.8127124309539795,-0.7751578092575073,-1.4457249111599393,18,0.24723968819569597,2024,6,ET110601,Konta,Konta Special,South West Ethiopia,Moderately Dry
-1.783170461654663,-1.5242120027542114,-1.690131940339741,19,0.07169955963007763,2024,6,ET120101,Akobo,Nuwer,Gambela,Moderately Dry
-1.8500176668167114,-1.6189570426940918,-1.7303415934244792,6,0.07370120381538417,2024,6,ET120102,Lare,Nuwer,Gambela,Moderately Dry
-1.830918312072754,-1.7891459465026855,-1.8121403455734253,4,0.01611938313515362,2024,6,ET120103,Jikawo,Nuwer,Gambela,Moderately Dry
-1.866985559463501,-1.7561007738113403,-1.8134124279022217,8,0.033626918872144154,2024,6,ET120104,Wantawo,Nuwer,Gambela,Moderately Dry
-1.8177412748336792,-1.7354748249053955,-1.7755521535873413,4,0.029788508378029654,2024,6,ET120105,Makuey,Nuwer,Gambela,Moderately Dry
-1.6554099321365356,-1.6063190698623657,-1.6308645009994507,2,0.02454543113708496,2024,6,ET120200,Gambela National Park,Agnewak,Gambela,Moderately Dry
-1.6920253038406372,-1.4367891550064087,-1.5657821068396935,26,0.0565193363723161,2024,6,ET120201,Abobo,Agnewak,Gambela,Moderately Dry
-1.8082484006881714,-1.11500084400177,-1.4575907389322917,27,0.18135084911922894,2024,6,ET120202,Gambela Zuria,Agnewak,Gambela,Moderately Dry
-1.5811272859573364,-1.3730429410934448,-1.4572340393066405,25,0.05142615165734354,2024,6,ET120203,Gog,Agnewak,Gambela,Moderately Dry
-1.8036340475082397,-1.4298670291900635,-1.6171067101614816,28,0.10399348511233271,2024,6,ET120204,Jore,Agnewak,Gambela,Moderately Dry
-1.8631068468093872,-1.180064082145691,-1.4476295047336154,72,0.14627576762630481,2024,6,ET120205,Dima (GM),Agnewak,Gambela,Moderately Dry
,,,0,,2024,6,ET120206,Gambela town,Agnewak,Gambela,Normal
-1.6513041257858276,-0.9170427322387695,-1.2561501661936443,6,0.2591752506816638,2024,6,ET120301,Godere,Majang,Gambela,Moderately Dry
-1.9352900981903076,-1.2459226846694946,-1.4887699127197265,15,0.19163831761519354,2024,6,ET120308,Mengesh,Majang,Gambela,Moderately Dry
-1.65111243724823,-1.5247642993927002,-1.5745410919189453,19,0.03688355383309394,2024,6,ET120407,Itang,Itang Special woreda,Gambela,Moderately Dry
,,,0,,2024,6,ET130101,Sofi,Harari,Harari,Normal
,,,0,,2024,6,ET130102,Shenkor,Harari,Harari,Normal
-1.5296733379364014,-1.5296733379364014,-1.5296733379364014,1,0.0,2024,6,ET130103,Jinela,Harari,Harari,Moderately Dry
,,,0,,2024,6,ET130104,Hakim,Harari,Harari,Normal
,,,0,,2024,6,ET130105,Erer (HR),Harari,Harari,Normal
,,,0,,2024,6,ET130106,Dire Teyara,Harari,Harari,Normal
-1.4869798421859741,-1.4869798421859741,-1.4869798421859741,1,0.0,2024,6,ET130107,Amir Nur,Harari,Harari,Moderately Dry
,,,0,,2024,6,ET130108,Aboker,Harari,Harari,Normal
,,,0,,2024,6,ET130109,Abadir,Harari,Harari,Normal
-0.7849419713020325,-0.7849419713020325,-0.7849419713020325,1,0.0,2024,6,ET140101,Akaki Kality,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140102,Nifas Silk Lafto,Region 14,Addis Ababa,Normal
-0.46243083477020264,-0.46243083477020264,-0.46243083477020264,1,0.0,2024,6,ET140103,Kolfe Keraniyo,Region 14,Addis Ababa,Normal
-0.6157799363136292,-0.6157799363136292,-0.6157799363136292,1,0.0,2024,6,ET140104,Bole,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140105,Lideta,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140106,Kirkos,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140107,Yeka,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140108,Addis Ketema,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140109,Arada,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140110,Gulele,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET140111,Lemi Kura,Region 14,Addis Ababa,Normal
,,,0,,2024,6,ET150103,Sabian,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150104,Malka Jabti /M.Jebdu),Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150105,Legehare,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150109,Addis Ketema (DD),Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150110,Gende Kore,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150111,Dechatu,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150112,Hafat Issa,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150113,Kazira,Dire Dawa urban,Dire Dawa,Normal
,,,0,,2024,6,ET150114,Police Maret,Dire Dawa urban,Dire Dawa,Normal
-0.83624666929245,-0.83624666929245,-0.83624666929245,1,0.0,2024,6,ET150201,Aseliso,Dire Dawa rural,Dire Dawa,Normal
-1.1478911638259888,-0.701341450214386,-0.8614088694254557,3,0.20303892848161295,2024,6,ET150206,Jeldessa,Dire Dawa rural,Dire Dawa,Normal
-0.855250895023346,-0.8348662257194519,-0.8450585603713989,2,0.010192334651947021,2024,6,ET150207,Wahil,Dire Dawa rural,Dire Dawa,Normal
-1.132750153541565,-0.8234792947769165,-0.9806935787200928,3,0.12631196167371708,2024,6,ET150208,Biyoawale,Dire Dawa rural,Dire Dawa,Normal
-1.2700310945510864,-1.2103008031845093,-1.2401659488677979,2,0.029865145683288574,2024,6,ET160001,Shebe Dino,Sidama,Sidama,Moderately Dry
-1.3142402172088623,-1.146349310874939,-1.2552013397216797,3,0.07706210328336593,2024,6,ET160002,Hawassa Zuria,Sidama,Sidama,Moderately Dry
-1.7165879011154175,-1.1809217929840088,-1.4487547874450684,2,0.26783305406571095,2024,6,ET160003,Arbegona,Sidama,Sidama,Moderately Dry
-1.2366015911102295,-1.162240982055664,-1.1994212865829468,2,0.037180304527282715,2024,6,ET160004,Dale,Sidama,Sidama,Moderately Dry
-1.2981700897216797,-1.1892672777175903,-1.2437186241149902,2,0.0544514060020773,2024,6,ET160005,Aleta Wendo,Sidama,Sidama,Moderately Dry
-0.46134161949157715,0.8718167543411255,0.20523756742477417,2,0.6665791869163513,2024,6,ET160006,Dara,Sidama,Sidama,Normal
-0.7155195474624634,0.6485921144485474,-0.03346371650695801,2,0.6820558309555054,2024,6,ET160007,Hulla,Sidama,Sidama,Normal
-2.011509656906128,-1.385646939277649,-1.7083723545074463,4,0.2268943622288273,2024,6,ET160008,Bensa,Sidama,Sidama,Moderately Dry
-2.1329941749572754,-1.4674632549285889,-1.8546388149261475,4,0.2423053682195195,2024,6,ET160009,Aroresa,Sidama,Sidama,Moderately Dry
-1.1520137786865234,-1.1520137786865234,-1.1520137786865234,1,0.0,2024,6,ET160010,Boricha,Sidama,Sidama,Moderately Dry
-1.0953744649887085,-1.0953744649887085,-1.0953744649887085,1,0.0,2024,6,ET160011,Gorche,Sidama,Sidama,Moderately Dry
-1.135933756828308,-1.135933756828308,-1.135933756828308,1,0.0,2024,6,ET160012,Malga,Sidama,Sidama,Moderately Dry
-1.3526109457015991,-1.3526109457015991,-1.3526109457015991,1,0.0,2024,6,ET160013,Wonosho,Sidama,Sidama,Moderately Dry
-2.26594877243042,-2.26594877243042,-2.26594877243042,1,0.0,2024,6,ET160014,Chire,Sidama,Sidama,Very Dry
,,,0,,2024,6,ET160015,Bursa,Sidama,Sidama,Normal
-1.144161581993103,-0.8278899192810059,-0.9860257506370544,2,0.15813583135604858,2024,6,ET160016,Aleta Chuko,Sidama,Sidama,Normal
-1.9006520509719849,-0.8167318105697632,-1.358691930770874,2,0.5419601202011108,2024,6,ET160017,Bona Zuria,Sidama,Sidama,Moderately Dry
-0.9591007232666016,-0.9591007232666016,-0.9591007232666016,1,0.0,2024,6,ET160018,Hawasa town,Sidama,Sidama,Normal
-1.039825677871704,-0.8114133477210999,-0.9256194829940796,2,0.11420616507530601,2024,6,ET160019,Wondo-Genet,Sidama,Sidama,Normal
,,,0,,2024,6,ET160020,Yirgalem town,Sidama,Sidama,Normal
,,,0,,2024,6,ET160021,Aleta Wondo town,Sidama,Sidama,Normal
,,,0,,2024,6,ET160022,Leku town,Sidama,Sidama,Normal
-1.126451849937439,-1.126451849937439,-1.126451849937439,1,0.0,2024,6,ET160023,Hawela,Sidama,Sidama,Moderately Dry
-1.8076337575912476,-1.8076337575912476,-1.8076337575912476,1,0.0,2024,6,ET160024,Bura,Sidama,Sidama,Moderately Dry
-0.8767116069793701,-0.8767116069793701,-0.8767116069793701,1,0.0,2024,6,ET160025,Dara Otilicho,Sidama,Sidama,Normal
,,,0,,2024,6,ET160026,Teticha,Sidama,Sidama,Normal
1.752793550491333,1.752793550491333,1.752793550491333,1,0.0,2024,6,ET160027,Chirone,Sidama,Sidama,Moderately Wet
-1.526024580001831,-1.0128214359283447,-1.269423007965088,2,0.25660157203674316,2024,6,ET160028,Shafamo,Sidama,Sidama,Moderately Dry
,,,0,,2024,6,ET160029,Chabe Gambeltu,Sidama,Sidama,Normal
,,,0,,2024,6,ET160030,Daye town,Sidama,Sidama,Normal
-1.8713206052780151,-1.4594858884811401,-1.6654032468795776,2,0.2059173583984375,2024,6,ET160031,Hokko,Sidama,Sidama,Moderately Dry
-1.1616792678833008,-1.1616792678833008,-1.1616792678833008,1,0.0,2024,6,ET160032,Bilate Zuria,Sidama,Sidama,Moderately Dry
-1.246445655822754,-1.0933434963226318,-1.1507395108540852,3,0.06812152285717639,2024,6,ET160033,Darara,Sidama,Sidama,Moderately Dry
-2.0131373405456543,-2.0131373405456543,-2.0131373405456543,1,0.0,2024,6,ET160034,Daella,Sidama,Sidama,Very Dry
,,,0,,2024,6,ET160035,Chuko town,Sidama,Sidama,Normal
,,,0,,2024,6,ET160036,Wondo-Genet town,Sidama,Sidama,Normal
-1.2101459503173828,-0.2658679187297821,-0.8811177015304565,8,0.32704124614286795,2024,6,ET160037,Loka Abaya,Sidama,Sidama,Normal
-1.0066968202590942,-0.6259204745292664,-0.8521459197998047,25,0.10064910788685655,2024,7,ET010101,Tahtay Adiyabo,North Western,Tigray,Normal
-0.7280248999595642,-0.41056376695632935,-0.515491247177124,4,0.12778742335658688,2024,7,ET010102,Laelay Adiabo,North Western,Tigray,Normal
-0.0981091856956482,0.07958804816007614,0.005451470613479614,5,0.06541357588563104,2024,7,ET010103,Zana,North Western,Tigray,Normal
-0.2455706149339676,0.10822562128305435,-0.09765246179368761,9,0.11857414502591639,2024,7,ET010104,Tahtay Koraro,North Western,Tigray,Normal
-0.657292366027832,-0.09977231174707413,-0.40384129115513395,14,0.19972486416920046,2024,7,ET010105,Asgede,North Western,Tigray,Normal
-0.544739305973053,0.6540787220001221,-0.05426363434110369,14,0.42811377100902787,2024,7,ET010106,Tselemti,North Western,Tigray,Normal
,,,0,,2024,7,ET010107,Sheraro town,North Western,Tigray,Normal
